user_id,norm_implicit,explicit_norm
1744628,2.23607,2.2360679775
1744674,3.16228,3.16227766017
174488,5.19615,5.19615242271
1744905,3.0,3.35261092285
1744942,2.44949,3.2317625052
174517,4.12311,4.12310562562
1745175,,0.0
1745229,3.31662,3.31662479036
1745344,5.38516,5.38516480713
1745404,1.0,1.0
1745408,3.0,3.0
1745509,4.69042,5.10514446417
1745729,3.16228,3.16227766017
1745745,3.0,3.0
1745874,7.74597,11.0660942252
1745936,3.31662,3.31662479036
1745976,2.44949,3.46410161514
174608,3.87298,3.87298334621
1746090,1.0,1.0
174617,2.82843,2.82842712475
1746210,1.0,1.0
1746214,1.41421,2.2360679775
1746293,4.3589,4.55827696504
1746399,3.31662,3.31662479036
1746525,2.0,2.64575131106
1746548,1.0,1.0
1746579,1.73205,2.44948974278
1746627,1.41421,1.41421356237
1746691,6.32456,6.32455532034
1746783,1.0,1.0
1746796,2.44949,2.44948974278
1746845,2.0,2.0
174692,3.4641,3.46410161514
1746949,1.41421,1.41421356237
1746954,1.41421,2.2360679775
1747004,2.0,2.0
1747094,1.0,1.0
1747134,2.64575,2.64575131106
1747187,3.0,3.46410161514
1747274,2.0,2.0
1747383,6.08276,6.32455532034
1747389,4.3589,4.55827696504
1747468,1.0,1.0
1747542,4.89898,4.89897948557
1747589,3.16228,3.71558579231
1747744,2.0,2.0
1747749,4.3589,5.0
1747867,4.12311,4.19076365356
1747935,1.0,1.0
1748016,,0.0
174821,1.0,1.0
1748239,1.41421,1.41421356237
1748250,2.64575,2.64575131106
1748283,1.0,1.0
1748288,3.87298,5.57897840111
1748340,1.0,1.0
1748412,6.08276,6.87386354243
1748468,2.82843,2.82842712475
1748529,2.82843,2.82842712475
174882,,0.0
1748885,4.47214,4.472135955
1749022,2.0,2.0
1749200,,0.0
1749234,1.41421,1.41421356237
1749310,2.64575,2.64575131106
1749339,6.78233,6.78232998313
1749354,4.12311,4.66966570324
1749802,2.64575,4.0
1749870,6.16441,6.16441400297
1749871,1.0,1.0
1749912,2.64575,2.64575131106
174994,1.41421,1.41421356237
1749977,2.64575,2.64575131106
1749993,2.44949,2.44948974278
1750100,1.0,1.0
1750160,4.79583,5.09901951359
175027,6.48074,6.48074069841
1750364,2.23607,2.2360679775
1750385,1.73205,1.73205080757
1750392,4.58258,5.19037570894
1750431,1.0,1.0
1750505,1.73205,1.73205080757
1750690,4.79583,5.38725347464
1750696,3.0,3.0
1750734,1.73205,2.44948974278
1750810,1.0,1.0
1750829,3.4641,3.87298334621
1750847,3.74166,3.74165738677
1750991,3.0,3.0
1751042,1.0,1.0
1751047,2.0,2.43697035066
1751106,8.42615,8.42614977318
1751141,2.64575,2.64575131106
1751153,3.87298,4.18330013267
1751271,3.16228,3.16227766017
1751284,2.23607,2.2360679775
175162,,0.0
1751628,1.41421,1.41421356237
1751656,1.0,1.0
1751678,4.24264,4.24264068712
1751804,4.0,4.0
1751846,4.3589,4.35889894354
1751972,1.0,1.0
1751999,1.41421,1.41421356237
1752033,5.91608,6.17663252266
1752070,1.0,1.0
1752128,1.73205,1.73205080757
1752157,3.16228,3.16227766017
1752295,6.55744,6.5574385243
1752529,1.73205,1.73205080757
1752733,2.82843,2.82842712475
1752766,1.0,1.0
1752812,4.3589,4.35889894354
1752922,1.73205,1.73205080757
1752956,1.41421,1.41421356237
1753116,4.12311,4.12310562562
1753152,2.64575,2.64575131106
1753202,1.0,1.0
1753204,3.4641,3.46410161514
1753222,4.24264,4.9895657797
1753249,1.41421,1.41421356237
1753329,1.0,1.0
1753395,1.0,1.0
175344,2.23607,2.2360679775
1753485,1.0,1.0
1753519,1.73205,1.73205080757
1753549,1.0,2.0
1753578,1.0,1.0
175369,,0.0
1753910,1.41421,1.41421356237
1753982,1.41421,1.41421356237
1754000,3.4641,4.58257569496
1754017,1.0,1.0
1754204,2.64575,3.0103986447
175438,2.64575,3.60555127546
1754461,3.60555,3.60555127546
1754712,2.44949,2.44948974278
1754791,2.44949,2.44948974278
1754873,1.73205,1.73205080757
1754990,3.16228,3.16227766017
1755136,,0.0
1755162,3.4641,4.24264068712
1755221,2.44949,2.69258240357
1755319,3.31662,4.37727915948
1755393,2.23607,3.07315617729
175546,2.0,2.0
175564,2.64575,2.64575131106
1755677,3.31662,3.31662479036
1755697,1.73205,2.44948974278
1755768,4.24264,4.24264068712
1755799,,0.0
1755841,3.31662,3.31662479036
1755965,1.0,1.0
1756024,1.0,1.0
175608,2.44949,2.44948974278
1756159,2.82843,2.82842712475
1756394,5.09902,8.62045113553
1756399,3.4641,3.46410161514
175644,7.2111,7.21110255093
1756461,2.64575,2.64575131106
1756493,2.82843,2.82842712475
175652,1.73205,1.73205080757
1756559,1.41421,1.41421356237
175657,3.60555,3.60555127546
1756710,1.0,1.0
175682,2.0,2.40372396294
175696,2.44949,3.87298334621
1756960,3.0,3.0
1757056,1.41421,1.41421356237
1757147,2.64575,2.64575131106
1757252,2.82843,3.31662479036
1757307,2.64575,2.64575131106
1757530,3.0,3.0
1757649,,0.0
1757817,2.82843,3.31662479036
1757857,1.41421,1.41421356237
1757902,3.60555,4.58938993767
1757930,3.0,3.0
1758005,2.44949,3.46410161514
1758044,3.16228,3.16227766017
1758077,5.74456,5.74456264654
1758092,1.0,1.0
1758278,3.60555,3.60555127546
1758307,1.0,1.0
1758356,1.73205,2.06155281281
175837,2.0,2.0
1758412,3.16228,5.12347538298
1758433,3.4641,5.74456264654
1758511,4.47214,6.06447762713
175854,5.38516,6.86806413482
1758570,1.0,1.0
1758572,3.4641,3.46410161514
1758731,1.0,1.0
175877,1.0,1.0
1758873,3.4641,3.46410161514
1758937,6.08276,6.48228354826
1759011,4.12311,5.59016994375
1759068,3.31662,4.3874821937
1759135,4.0,5.05173237613
1759171,2.64575,3.43189290188
1759268,2.23607,2.2360679775
1759348,2.82843,2.82842712475
1759357,2.23607,2.2360679775
1759424,2.64575,2.87228132327
1759516,1.41421,1.41421356237
1759563,1.0,1.0
1759604,2.82843,2.82842712475
1759663,1.73205,1.73205080757
1759778,3.0,3.0
1759830,1.0,1.0
1760028,2.0,2.0
1760068,1.73205,1.73205080757
1760158,,0.0
1760367,3.4641,3.87588699526
1760641,5.74456,5.89727809163
1760801,3.0,3.0
1760841,2.82843,2.82842712475
1760854,4.24264,4.24264068712
1761008,2.0,2.0
1761049,1.0,1.0
1761170,,0.0
1761514,2.64575,2.64575131106
1761560,2.64575,3.0103986447
1761581,4.89898,4.89897948557
1761632,1.0,1.0
1761641,2.0,2.0
1761688,5.38516,5.65685424949
1761715,1.41421,1.41421356237
1761823,3.31662,3.31662479036
1761863,3.31662,4.26057507855
1761889,5.56776,6.60018939122
1761925,4.12311,4.12310562562
1761984,1.0,1.6667
176212,2.82843,2.82842712475
176223,2.0,2.64575131106
1762240,2.64575,2.64575131106
1762347,1.0,1.0
1762551,2.44949,3.46410161514
1762563,2.23607,2.2360679775
176268,1.73205,1.73205080757
1763021,3.16228,3.16227766017
1763097,7.2111,7.5862318301
1763224,2.44949,2.44948974278
1763313,2.23607,2.2360679775
1763811,3.16228,3.16227766017
1763813,4.89898,7.33760103099
1763906,1.41421,2.2360679775
1763909,1.41421,1.41421356237
176393,1.0,1.0
1764026,3.74166,3.74165738677
1764070,5.09902,6.69783464188
1764215,2.64575,2.64575131106
1764217,3.0,3.0
1764339,1.73205,1.73205080757
1764376,3.16228,3.16227766017
1764588,2.23607,2.2360679775
1764675,3.60555,3.60555127546
1764692,1.73205,1.73205080757
176472,1.73205,1.73205080757
176475,1.41421,1.41421356237
1764997,1.0,1.0
1765024,1.73205,1.73205080757
1765062,3.74166,4.18996154875
1765186,1.73205,1.73205080757
1765259,3.60555,4.0
1765522,4.12311,6.64997577289
1765572,1.0,1.0
1765579,1.0,1.0
1765768,1.73205,1.73205080757
1765780,3.16228,3.16227766017
1765882,3.74166,3.74165738677
1765946,2.0,2.0
1765958,7.87401,7.89691008496
1765973,3.4641,3.57458933166
1766103,3.0,3.0
1766127,3.87298,3.87298334621
1766224,6.9282,9.61573700711
176638,1.73205,1.73205080757
1766395,5.09902,7.01712191714
1766549,5.0,5.0
1766551,8.3666,9.46911063511
1766556,1.0,1.0
17666,2.0,2.0
1766647,1.41421,1.41421356237
1766751,1.0,1.0
1766756,4.24264,4.24264068712
1766806,3.60555,3.60555127546
1766836,1.0,1.0
1766873,2.64575,2.64575131106
1766932,2.64575,4.35889894354
1766987,1.0,2.0
1766995,1.0,1.0
1767153,6.08276,6.82317944803
176729,2.0,2.0
1767304,3.0,3.0
1767476,2.23607,2.2360679775
1767529,1.0,1.0
1767588,2.23607,2.82842712475
1767615,8.06226,10.1331332218
1767638,4.47214,4.66667857153
1767684,3.31662,3.31662479036
1767706,4.58258,5.10514446417
1767831,3.16228,3.16227766017
176784,5.2915,5.29150262213
1767909,4.0,4.0
1767959,5.19615,5.19615242271
1768111,5.56776,7.15900303743
1768198,1.41421,1.41421356237
1768205,1.0,1.0
1768213,1.0,1.0
176829,1.0,1.0
1768290,2.44949,2.44948974278
1768329,1.41421,1.41421356237
1768413,1.73205,1.73205080757
1768432,2.0,2.0
1768569,2.44949,2.44948974278
1768593,2.64575,2.64575131106
1768618,5.56776,5.95351063575
1768636,2.23607,2.2360679775
1768723,1.0,1.0
1768791,6.0,7.20632782837
1768814,2.64575,2.64575131106
1768818,3.0,3.0
1768889,1.0,1.0
1768916,3.60555,3.60555127546
1769136,3.16228,3.16227766017
176923,2.0,2.0
1769263,3.60555,3.60555127546
1769271,2.0,2.0
1769302,2.23607,2.2360679775
1769317,5.0,5.95351063575
1769320,2.44949,2.44948974278
1769366,4.0,4.0
1769459,1.0,1.0
1769598,1.41421,1.41421356237
176960,4.0,4.69041575982
1769641,1.41421,1.41421356237
1769714,2.0,2.0
1769731,2.82843,2.82842712475
1769796,3.0,4.91807889323
1769867,1.41421,1.80277563773
1769877,1.0,1.0
1769923,1.73205,2.44948974278
1769954,2.64575,2.64575131106
1769975,1.0,1.0
1769995,3.31662,3.31662479036
1770268,2.82843,2.82842712475
1770536,1.0,1.0
1770827,,0.0
1770836,5.0,5.0
177089,1.41421,1.41421356237
1770972,3.87298,3.87298334621
1771004,1.41421,1.41421356237
1771009,1.0,1.0
1771070,1.41421,1.41421356237
1771096,2.23607,2.2360679775
1771263,6.40312,6.44689847911
1771414,2.0,2.0
1771432,3.4641,3.46410161514
1771531,1.0,1.0
1771622,4.12311,4.33733789322
1771708,3.4641,3.87298334621
1771719,1.0,1.0
177180,2.64575,2.64575131106
17719,2.23607,2.2360679775
1771935,1.41421,1.41421356237
1771939,4.58258,4.58257569496
177197,2.44949,2.44948974278
177201,3.0,3.0
1772093,3.31662,3.31662479036
1772153,4.3589,4.8218253805
1772242,1.41421,1.41421356237
1772257,1.41421,1.41421356237
1772272,2.0,3.03973683071
1772321,7.2111,7.23855311785
177237,1.0,1.0
1772443,2.0,2.0
1772508,3.74166,3.74165738677
1772554,2.23607,2.2360679775
177259,6.7082,7.06674072611
1772591,1.0,1.0
1772635,2.0,2.0
177270,2.82843,2.82842712475
1772737,1.41421,1.41421356237
1772773,4.47214,4.9244289009
1772842,2.0,2.0
1772881,2.23607,2.2360679775
1772953,2.23607,2.2360679775
1773045,1.41421,2.2360679775
1773048,1.0,1.0
1773088,5.91608,6.06447762713
1773152,3.60555,4.0
1773228,3.4641,3.87298334621
1773263,6.245,6.2449979984
177362,3.4641,3.46410161514
177373,2.0,2.0
1773811,4.12311,4.12310562562
1773932,4.24264,6.10136946103
1773937,,0.0
1773979,1.0,1.0
1774160,1.0,1.0
177419,3.4641,4.34662044582
1774442,3.87298,3.87298334621
1774552,2.82843,2.82842712475
1774697,1.41421,1.41421356237
1774900,,0.0
177492,2.23607,2.82842712475
1774949,1.73205,1.73205080757
1775220,3.87298,3.87298334621
177529,4.24264,4.7059971632
1775306,1.73205,1.73205080757
1775324,8.24621,9.2328134634
1775354,2.82843,2.82842712475
1775378,3.31662,3.74165738677
1775439,5.83095,6.60449074191
1775463,2.0,2.0
1775646,1.41421,1.41421356237
1775847,2.64575,4.15331193146
1775949,2.82843,2.82842712475
1775964,4.89898,4.89897948557
1776,3.0,3.0
1776249,1.0,1.0
1776253,3.0,3.0
1776420,1.41421,1.41421356237
1776462,4.89898,5.5864838915
1776500,1.73205,1.73205080757
177652,2.0,2.0
1776573,1.73205,1.73205080757
1776659,8.7178,9.17783819262
1776713,4.79583,5.57418653796
1776754,4.0,4.06970514902
1776827,1.0,1.0
1776840,3.4641,4.00780488547
1776884,3.0,4.09608213907
1776928,3.87298,4.03112887415
1776942,3.31662,3.31662479036
1776982,2.0,2.0
1776998,1.41421,1.41421356237
1777068,2.23607,3.12696160674
1777201,2.0,2.0
1777296,1.73205,1.73205080757
1777340,1.41421,1.41421356237
1777395,3.87298,4.4226688775
1777412,1.73205,1.73205080757
1777618,1.0,1.0
1777639,2.44949,3.0
1777654,2.23607,2.2360679775
1777678,2.0,2.0
1777781,2.23607,2.2360679775
1778000,3.74166,3.74165738677
1778157,1.0,1.0
1778273,1.0,1.0
1778287,2.0,2.0
1778302,2.44949,2.44948974278
1778421,1.73205,1.73205080757
1778645,1.0,1.0
1778665,2.23607,3.57461730679
1778699,1.41421,1.41421356237
1778769,1.73205,1.73205080757
1778841,1.73205,2.44948974278
1778863,1.0,1.0
1779174,3.60555,3.60555127546
1779324,1.0,1.0
1779390,2.44949,2.44948974278
1779406,2.64575,2.64575131106
177945,3.4641,3.46410161514
177953,4.47214,4.60977222865
1779560,2.44949,2.44948974278
1779628,5.38516,5.38516480713
1779747,2.23607,2.2360679775
1779793,7.34847,7.34846922835
1779891,1.0,1.0
1779893,,0.0
1779930,,0.0
1779968,3.74166,3.74165738677
178000,1.0,1.0
1780063,2.64575,3.27871926215
1780072,3.60555,3.84420198351
1780087,,0.0
1780121,,0.0
1780167,2.44949,2.44948974278
1780207,,0.0
1780300,3.0,3.0
1780303,3.87298,4.24264068712
1780386,1.41421,1.41421356237
1780719,2.82843,2.82842712475
1780729,1.41421,1.41421356237
178074,2.64575,2.64575131106
1780740,2.0,2.0
1780746,1.41421,1.41421356237
1780774,2.0,2.18579250845
1780794,4.12311,5.44800677129
1780800,2.64575,3.80056428573
1780807,1.41421,1.41421356237
178081,1.0,1.0
1780930,3.16228,3.16227766017
1781306,3.31662,3.31662479036
1781356,3.31662,3.74165738677
178149,2.0,2.0
1781533,2.82843,2.82842712475
1781538,5.09902,6.06447762713
1781562,4.69042,4.69041575982
1781676,3.0,3.0
1781754,4.69042,5.04546759082
1781915,1.0,1.0
1781975,2.0,2.0
1781984,1.0,1.0
1781993,4.89898,4.89897948557
1782062,8.18535,8.36301381082
1782098,,0.0
1782157,2.23607,2.2360679775
1782231,3.74166,3.74165738677
178233,1.73205,2.44948974278
1782350,3.16228,3.16227766017
1782613,6.08276,6.71286079105
1782697,1.73205,1.73205080757
1782835,4.47214,4.472135955
1782842,2.44949,2.44948974278
1782850,1.73205,1.73205080757
1782974,2.64575,2.64575131106
1783160,1.41421,1.41421356237
1783253,1.73205,1.73205080757
178334,1.0,1.0
1783345,1.0,1.0
1783361,6.55744,8.29324356871
1783426,1.41421,1.41421356237
1783439,2.23607,2.2360679775
1783455,3.31662,3.31662479036
178353,2.0,2.0
1783595,1.0,1.0
1783698,1.41421,1.41421356237
1783758,3.31662,4.16082924427
1783771,3.0,3.0
1783850,1.41421,1.41421356237
1783911,3.4641,3.46410161514
1784022,1.0,1.0
178419,2.0,2.0
1784309,11.4455,11.4455231423
1784310,2.64575,2.64575131106
1784586,4.24264,4.24264068712
1784661,4.58258,6.19141879297
1784693,,0.0
1784794,2.44949,2.44948974278
1784897,5.2915,5.29150262213
1785059,5.38516,6.04648658313
1785072,1.0,1.0
1785247,2.0,2.7041634566
1785310,1.0,1.0
1785317,1.73205,1.73205080757
1785449,1.73205,1.73205080757
178565,2.44949,2.44948974278
1785704,5.2915,5.29150262213
1785713,3.0,4.80884601542
1785751,2.23607,2.2360679775
1785852,1.41421,1.41421356237
178588,4.0,4.0
1785891,3.0,4.24264068712
1785904,2.64575,3.03973683071
1785943,2.0,2.0
1785952,8.42615,8.42614977318
1786158,1.41421,1.41421356237
1786169,1.73205,1.73205080757
1786283,1.73205,1.73205080757
1786395,1.0,1.0
1786537,1.41421,1.41421356237
1786561,3.60555,3.60555127546
1786627,2.23607,2.2360679775
1786681,1.73205,1.73205080757
1786709,2.64575,3.16227766017
1786759,1.41421,1.41421356237
1786792,2.23607,2.2360679775
178691,3.0,3.0
1786913,1.73205,1.73205080757
1786921,2.82843,3.12696160674
1786977,1.73205,1.73205080757
1786985,3.16228,3.43189290188
1787001,2.23607,2.2360679775
1787012,,0.0
1787026,6.16441,8.38012874782
1787035,6.245,6.2449979984
1787076,4.0,4.90535421759
1787081,3.74166,4.00780488547
1787212,2.23607,2.2360679775
1787351,2.64575,3.05957331829
1787363,1.0,1.0
1787366,2.64575,5.02006750751
1787458,2.0,2.0
1787498,,0.0
1787519,4.3589,4.44721136107
1787597,8.18535,8.18535277187
1787662,1.0,1.0
1787677,2.82843,4.66667857153
1787763,1.0,1.0
178787,3.74166,3.74165738677
178800,2.23607,2.5
1788116,4.3589,4.69041575982
1788123,3.0,3.0
178829,3.87298,4.09608213907
1788290,1.0,1.0
1788300,1.0,1.0
1788349,1.0,1.0
1788560,5.2915,5.52268050859
1788649,4.89898,4.89897948557
1788720,4.47214,5.9160797831
1788756,5.56776,5.56776436283
1788770,1.73205,1.73205080757
1788813,2.82843,2.82842712475
1788835,1.41421,1.41421356237
178902,2.82843,2.96271647142
1789093,2.64575,2.64575131106
1789148,8.48528,9.66372496763
1789179,4.69042,4.69041575982
1789212,1.41421,1.41421356237
1789323,3.4641,3.46410161514
1789348,2.64575,2.64575131106
1789418,2.0,2.13600093633
1789444,4.47214,4.9244289009
178946,2.0,2.96275022403
1789513,9.43398,9.59166304663
1789661,,0.0
178969,3.16228,3.16227766017
1789832,8.66025,9.19213673636
1789838,2.82843,2.82842712475
1789850,2.23607,2.60343789824
1789936,1.41421,1.41421356237
1789955,3.0,3.0
1790046,1.0,1.0
1790113,2.44949,2.69258240357
1790121,3.0,3.0
1790143,1.41421,1.41421356237
1790219,7.48331,8.13557004764
1790297,2.0,2.0
1790562,1.0,1.0
1790631,2.44949,2.44948974278
1790703,1.0,1.0
1790707,4.0,4.0
1790737,5.09902,5.22015325446
1790784,3.87298,3.87298334621
1790823,1.41421,2.2360679775
1790902,3.4641,3.87298334621
1790935,2.0,2.0
1791001,3.4641,4.95537867171
1791020,2.64575,2.64575131106
1791026,5.91608,5.9160797831
1791085,1.0,1.0
1791168,4.24264,5.83708450855
1791197,1.0,1.0
1791292,1.0,1.0
1791314,1.0,1.0
1791496,2.82843,2.82842712475
1791506,1.41421,1.41421356237
179172,5.09902,5.09901951359
1791736,4.69042,5.68088901493
1791740,2.23607,2.2360679775
1791772,4.89898,4.89897948557
1791914,1.0,1.0
1792108,1.0,1.0
1792391,2.0,2.0
1792433,3.31662,3.31662479036
179244,2.82843,2.82842712475
1792465,1.41421,1.41421356237
1792486,4.47214,4.472135955
1792496,1.0,1.0
1792584,2.64575,2.64575131106
1792616,2.0,2.0
1792702,1.0,1.0
1792703,2.44949,2.44948974278
1792735,,0.0
1792793,2.23607,2.2360679775
1792854,3.87298,3.87298334621
1792908,1.0,1.0
1793042,5.65685,5.65685424949
1793093,1.73205,1.73205080757
1793131,1.41421,1.41421356237
1793160,,0.0
1793250,2.0,2.0
1793267,1.0,1.0
1793406,4.24264,4.7726186617
1793453,4.47214,6.36177473509
1793466,1.41421,1.41421356237
1793470,3.4641,3.46410161514
1793527,1.41421,1.41421356237
1793580,2.82843,2.82842712475
1793887,,0.0
1794220,2.23607,2.2360679775
1794240,2.23607,2.2360679775
1794496,1.73205,1.73205080757
179453,2.64575,2.64575131106
1794535,1.0,1.0
1794619,1.0,1.0
1794751,1.0,1.0
1794945,3.0,3.0
1795027,4.47214,5.90786669535
1795060,,0.0
1795098,3.31662,3.51286049965
1795184,2.0,2.0
1795361,,0.0
1795605,1.73205,2.44948974278
179565,2.0,2.0
1795737,3.0,3.0
1795876,2.44949,2.44948974278
1795880,2.0,2.0
1795894,,0.0
1795901,2.44949,2.44948974278
1795920,1.0,1.0
1795990,1.73205,1.73205080757
1796137,5.09902,6.5622023742
1796155,1.73205,1.73205080757
1796168,1.41421,1.41421356237
1796294,2.0,2.0
179637,1.73205,1.73205080757
179644,3.31662,3.31662479036
1796558,3.31662,3.88908729653
1796639,,0.0
1796658,3.4641,3.46410161514
1796820,1.0,1.0
1796867,1.73205,1.73205080757
179690,1.0,1.0
1797043,3.31662,3.31662479036
1797105,1.0,1.0
1797141,2.44949,2.44948974278
1797222,5.38516,5.38516480713
1797333,1.73205,1.73205080757
179744,1.41421,1.41421356237
1797867,1.0,1.0
1797900,1.41421,1.41421356237
1797954,2.82843,2.82842712475
1798041,7.74597,7.93725393319
1798105,6.0,6.0
1798205,2.23607,2.2360679775
179827,2.64575,3.60555127546
1798288,1.41421,1.41421356237
1798462,1.73205,2.18583825797
1798541,1.73205,1.73205080757
1798575,1.0,1.0
1798898,1.41421,1.94367921479
1798933,1.41421,1.41421356237
1799131,1.0,1.0
1799292,2.0,2.0
1799381,4.0,4.52153612061
1799456,4.47214,4.50624238252
1799576,3.31662,3.5
1799616,3.4641,3.93150648098
1799678,1.73205,1.73205080757
1799762,2.64575,3.60555127546
1799829,1.41421,1.41421356237
1799949,,0.0
1799973,1.0,1.0
1800064,5.47723,5.47722557505
1800075,2.44949,2.78888667572
1800142,1.0,1.0
1800175,1.41421,1.41421356237
1800223,1.0,1.0
1800248,4.69042,4.69041575982
1800455,2.0,2.0
1800500,1.41421,1.41421356237
1800549,1.41421,1.41421356237
1800684,2.0,2.0
1800752,2.64575,3.60555127546
1800789,1.41421,1.41421356237
1800796,1.41421,2.2360679775
1801118,8.12404,8.23273277169
1801140,2.64575,2.64575131106
1801302,4.58258,6.14637201038
1801400,1.0,1.0
1801555,3.87298,4.64282002451
1801575,3.0,3.0
1801617,5.83095,5.83095189485
1801664,1.41421,1.41421356237
1801697,2.44949,2.44948974278
1801714,8.48528,8.87041650037
180180,2.0,2.0
1801844,2.82843,2.82842712475
1801853,4.3589,4.69041575982
1801903,3.16228,4.35889894354
1801959,4.58258,4.58257569496
1801971,1.73205,1.73205080757
1802116,1.41421,1.41421356237
1802147,3.0,3.28296952316
1802149,3.87298,4.03112887415
1802161,3.87298,3.87298334621
1802278,4.58258,4.58257569496
1802281,4.69042,4.69041575982
1802317,1.0,1.0
1802403,1.41421,1.41421356237
1802472,1.0,1.0
1802522,2.44949,2.44948974278
1802591,,0.0
1802749,5.65685,8.05962795543
1802796,1.0,1.0
1803019,1.41421,1.41421356237
1803047,2.23607,2.2360679775
1803097,3.31662,4.41588043316
1803112,4.79583,5.76628129734
1803137,1.41421,1.41421356237
1803222,2.44949,2.44948974278
1803256,2.64575,2.64575131106
1803311,2.82843,2.82842712475
1803323,4.12311,4.12310562562
1803391,3.16228,3.43189290188
1803455,1.73205,1.73205080757
1803507,2.23607,2.2360679775
1803651,4.0,4.0
1803712,7.28011,7.87077468487
1803949,3.60555,3.60555127546
1803988,2.82843,2.82842712475
1804,1.0,1.0
1804055,4.0,4.0
1804084,1.41421,1.41421356237
180411,1.73205,1.73205080757
1804392,1.41421,1.41421356237
180449,1.73205,1.73205080757
1804535,4.47214,4.60977222865
1804880,3.87298,3.87298334621
1804948,2.82843,2.82842712475
1805153,2.23607,2.82842712475
1805224,1.0,1.0
1805238,,0.0
180531,1.0,1.0
1805328,3.16228,3.16227766017
1805350,2.64575,2.64575131106
1805352,2.82843,2.82842712475
1805505,1.73205,1.73205080757
1805662,2.44949,2.44948974278
1805664,4.3589,4.35889894354
1805764,2.0,2.96275022403
1805820,1.0,1.0
1806064,5.74456,7.5799333038
1806160,2.64575,2.64575131106
1806176,4.3589,4.35889894354
1806319,5.47723,5.47722557505
1806376,3.0,3.0
1806502,4.79583,4.79583152331
1806560,1.73205,1.73205080757
1806584,3.4641,4.03112887415
1806625,1.0,1.0
1806733,4.89898,4.89897948557
1806763,5.2915,5.83095189485
1806786,2.64575,2.64575131106
1806911,1.41421,1.41421356237
1806927,2.82843,2.82842712475
180693,3.74166,3.74165738677
1807004,2.64575,2.64575131106
1807044,1.0,1.0
1807049,3.16228,3.16227766017
1807067,5.74456,5.74456264654
1807097,4.3589,4.35889894354
180714,6.32456,8.06511348711
1807252,3.31662,3.31662479036
1807296,1.0,1.0
1807640,1.0,1.0
1807665,1.73205,1.73205080757
1807778,1.0,1.0
1807859,1.73205,1.73205080757
1807955,1.0,1.0
1807966,1.0,1.0
180807,1.41421,1.41421356237
1808136,1.41421,1.41421356237
1808168,1.0,1.0
1808230,4.79583,5.86898628385
1808248,3.0,4.09608213907
1808263,1.41421,1.41421356237
1808269,2.44949,2.44948974278
1808363,3.31662,3.31662479036
1808444,3.16228,3.16227766017
1808504,3.31662,3.74165738677
1808511,2.0,2.64575131106
1808723,1.41421,1.41421356237
180875,2.23607,2.2360679775
1808808,1.73205,1.73205080757
1808823,2.82843,2.82842712475
1808859,6.55744,6.5574385243
1808910,2.64575,2.64575131106
180892,1.41421,1.41421356237
1808929,6.9282,8.12926281344
1809028,8.06226,8.0622577483
1809088,4.58258,5.04423323113
1809112,3.31662,3.31662479036
1809280,3.74166,3.74165738677
1809352,3.16228,3.16227766017
1809389,,0.0
1809437,2.64575,2.64575131106
1809483,1.73205,1.73205080757
180964,2.82843,2.82842712475
18097,1.73205,1.73205080757
1809816,2.44949,4.05515584041
180988,1.0,1.0
1809893,1.41421,1.41421356237
1809964,2.82843,4.37321392113
1810050,3.0,3.0
1810191,2.44949,2.44948974278
1810234,1.0,1.0
1810304,1.0,1.0
1810330,1.41421,2.77385812362
1810534,2.44949,3.32603367391
1810682,1.0,1.0
1810716,1.41421,1.41421356237
1811005,2.23607,2.2360679775
1811187,4.79583,5.09901951359
1811313,1.41421,1.41421356237
1811322,7.74597,7.74596669241
1811369,4.12311,6.43825114297
18114,1.0,1.0
1811403,2.64575,2.97451705324
1811431,2.0,2.0
1811531,5.2915,5.91667464798
1811648,2.44949,2.44948974278
1811749,1.41421,1.41421356237
1811801,3.74166,3.74165738677
1811846,1.73205,2.25
1811855,3.4641,3.88104367407
1811864,3.4641,3.46410161514
1811898,2.64575,2.64575131106
1811995,2.0,2.0
1812014,2.0,2.0
1812046,5.83095,5.83095189485
1812086,,0.0
1812202,3.0,3.0
1812225,1.0,1.0
1812645,13.8924,20.8468611647
1812681,2.44949,2.44948974278
1812823,3.87298,3.92937654088
1813028,1.73205,1.73205080757
1813059,1.0,1.0
1813062,2.44949,2.44948974278
1813087,1.73205,1.73205080757
18133,1.41421,2.2360679775
1813415,4.24264,5.7008771255
181348,5.38516,5.65685424949
1813646,3.31662,4.00780488547
1813669,8.94427,12.0162075735
1813883,1.41421,1.41421356237
1813892,1.0,1.0
1813949,8.12404,8.57010825836
1813976,1.41421,1.41421356237
1814062,3.0,3.87298334621
1814087,6.78233,7.11023050119
1814093,5.74456,7.50557570543
181413,4.3589,4.35889894354
1814218,10.0,11.0129032012
1814412,1.0,1.0
181444,1.73205,1.73205080757
1814460,2.0,2.0
1814488,4.89898,5.19615242271
1814503,,0.0
1814624,2.44949,3.0
1814778,2.44949,2.44948974278
1814845,3.31662,3.31662479036
1814963,2.23607,2.82842712475
181501,2.23607,2.2360679775
1815046,1.0,1.0
1815064,1.0,1.0
1815112,2.82843,2.82842712475
1815117,1.41421,1.41421356237
1815134,2.0,2.0
1815153,1.0,1.0
1815277,7.28011,8.85256334516
1815286,2.44949,2.44948974278
181536,2.0,3.43189290188
1815545,1.0,1.0
