user_id,norm_implicit
"1564169","2"
"1564241","1.41421"
"156457","2.82843"
"1564599","4.79583"
"1564600","2.82843"
"1564700","1"
"1564912","8.24621"
"1564917","1.41421"
"1565026","3.16228"
"1565071","2.64575"
"1565135","1.41421"
"1565416","1.41421"
"1565423","5.91608"
"1565614","2"
"1565616","1.41421"
"1565757","2.64575"
"1565817","1"
"1565867","2.44949"
"1565872","4.24264"
"1565932","3.4641"
"1566552","1"
"1566594","3.60555"
"1566710","3.60555"
"1566735","2"
"156682","4.24264"
"1566870","1"
"15669","3.31662"
"1566948","2"
"1567030","2.23607"
"1567178","1"
"156731","1.73205"
"1567405","1.73205"
"1567565","1.41421"
"1567667","1.41421"
"1567734","4.47214"
"1567758","1"
"1567767","1"
"1567840","1"
"1567957","2.23607"
"1567959","1"
"1568086","2.64575"
"1568183","4.24264"
"156828","1.73205"
"156835","4.47214"
"1568379","2.64575"
"1568471","2.82843"
"1568530","1"
"1568678","2.44949"
"1568702","2.64575"
"1568754","3.74166"
"1568872","4.24264"
"156890","1"
"1568945","3.74166"
"1568963","1.73205"
"1569147","2.23607"
"1569161","3.4641"
"1569208","2"
"1569429","2.23607"
"1569440","1.41421"
"1569499","1.41421"
"1569501","4.3589"
"1569502","1.73205"
"1569865","7.54983"
"1569901","2.23607"
"1569914","3.16228"
"1570004","2.82843"
"1570090","4.89898"
"157018","2.23607"
"157022","1"
"1570317","2.82843"
"1570813","4.24264"
"1571013","2.44949"
"1571034","1"
"1571151","1"
"1571166","2.23607"
"157132","2"
"1571342","2.23607"
"1571448","2"
"1571521","3.87298"
"1571607","2.23607"
"1571659","1"
"15717","3.31662"
"1571700","1.73205"
"1571906","2.23607"
"1571923","5.09902"
"1572002","1"
"1572084","2.44949"
"157221","2.23607"
"1572317","3.16228"
"157240","6.7082"
"1572470","4.79583"
"1572471","4.58258"
"1572744","1.41421"
"1572796","2"
"1572836","1"
"1572873","2.44949"
"1573208","1"
"1573228","1"
"1573280","3.4641"
"1573366","1"
"1573402","3"
"157347","3.74166"
"1573473","2"
"1573503","1.41421"
"1573513",NULL
"1573691","4"
"157372","4"
"1573720","6.63325"
"1573803","1"
"1573831","2.44949"
"1573855","1"
"1573892","2.23607"
"1573955","3"
"1573980","2"
"157411","7.07107"
"157419","3.4641"
"1574211","4.3589"
"1574270","3.31662"
"157436","4.47214"
"1574588","2.82843"
"1574632","2"
"1574867","2"
"1574944","4.47214"
"1575003","2.82843"
"1575005","1.41421"
"157507","2.64575"
"1575120","3.16228"
"1575137",NULL
"1575224","1.73205"
"1575229","1.41421"
"1575279","2.44949"
"1575301","2.23607"
"1575343","1.73205"
"1575432","4"
"1576004","3.74166"
"1576008","2.64575"
"157601","2.44949"
"1576107","1"
"1576228","2.44949"
"1576273","2.23607"
"1576281","1"
"1576451","2.82843"
"1576612","5.2915"
"1576667","1.41421"
"1576846","1"
"1576847","2"
"1577191","2.23607"
"1577230","1"
"1577257","2.23607"
"1577280","3"
"1577445","7.14143"
"1577483","2.82843"
"1577635","2.23607"
"1577683","2.23607"
"1577755","2.23607"
"1577778","2.23607"
"1577895","1.41421"
"1577920","1"
"1577923","2.23607"
"1577944","3.16228"
"1577995","1"
"1578017","6.63325"
"157803","2.82843"
"1578188","2.82843"
"1578249","6"
"1578301","1"
"1578538","4.24264"
"1578620","3"
"1578652","1.73205"
"1578699","1.41421"
"1578705","5.74456"
"1578757","2.64575"
"1578766","2.82843"
"1578834","1.73205"
"1579006","1.41421"
"1579185","3.87298"
"1579208","2.23607"
"1579268","3.4641"
"1579283","1"
"1579289","4.12311"
"1579618","1.73205"
"1579625","12.1244"
"1579689","1.73205"
"1579715","2.82843"
"1579755","2.23607"
"1579856","2.23607"
"1580008","4.24264"
"1580166","4.69042"
"1580301","4.89898"
"1580379","3.31662"
"1580501","3.60555"
"1580569","2.82843"
"1580604","2.64575"
"1580750","4"
"1580887","2"
"1580963","2"
"1581095","4"
"1581409","5.09902"
"1581499","4"
"1581540","2.82843"
"1581572","1"
"1581619","3.87298"
"1581724","3.4641"
"1581788","4.79583"
"1581814","1"
"1581833","5"
"1581857","3.74166"
"1581929","5"
"1581998","6.08276"
"1582097","1.41421"
"1582203","5.38516"
"1582224","1"
"158231","1.41421"
"1582372","4.3589"
"1582455","2.23607"
"158253","2.23607"
"1582653",NULL
"158275",NULL
"1582791",NULL
"1582830","1.73205"
"1582853","2"
"1582867","1"
"1582923","1"
"1583026","2.23607"
"1583149","3.74166"
"1583163","1"
"1583190","5.09902"
"1583193","2.64575"
"1583325","3.16228"
"1583398","1.41421"
"1583517","3"
"1583559","1"
"1583569","7.34847"
"1583824","2.44949"
"158395","2.23607"
"1584101","1"
"1584180","1.41421"
"1584300","3.87298"
"1584336",NULL
"1584397","14.1067"
"158445",NULL
"1584537","2.44949"
"1584599","7.2111"
"158466","1"
"1584809","4.24264"
"1584874","1"
"1584889","3"
"1584919","1"
"1584934","6.9282"
"1585026","5.19615"
"15852","2"
"1585252","1"
"1585345","1.41421"
"1585499","1"
"1585679","5.47723"
"1585717","2.64575"
"1585767","2.82843"
"1585840",NULL
"1585882","4.24264"
"1585974","4.58258"
"1586126","2.82843"
"1586282","1"
"1586490","4.69042"
"1586850",NULL
"1587081","3.16228"
"1587284","1"
"1587376","2.44949"
"1587400","2.44949"
"158759","4.79583"
"1587818","1"
"1587846","3.16228"
"158786","7.74597"
"1587892","6.48074"
"1587917","2"
"1587943","5.09902"
"1587952","1"
"1587963","2.44949"
"1588016","1"
"1588070","1.73205"
"1588130","2"
"1588151","5.74456"
"1588255","6.16441"
"1588299","5.74456"
"1588346","4.12311"
"1588420","2"
"1588479","1.73205"
"1588581",NULL
"1588591","2.44949"
"1588749","2.82843"
"1588983","7.48331"
"1589048","2.82843"
"158913","1.41421"
"158919",NULL
"1589246","1.73205"
"1589271","1.41421"
"1589328","11.5326"
"158944",NULL
"1589503","2.82843"
"1589507","2"
"1589633",NULL
"1589684","2"
"1589699","2.82843"
"1589832","5.47723"
"1589954","1.41421"
"1589967","3.60555"
"1590002","2"
"1590150","1"
"1590403","2.82843"
"1590409","4.69042"
"1590428","1.73205"
"1590488","2.23607"
"1590501","3.60555"
"1590522","1"
"1590574","1.73205"
"1590634","1.73205"
"1590795","4.58258"
"1590814","3.31662"
"1590850","1"
"1590888","4.47214"
"1590983","1"
"1591015","1"
"1591054","2.23607"
"1591084","1.41421"
"1591131","1.41421"
"1591150","3"
"1591203","1"
"1591234","5.09902"
"1591517","3"
"159184","1"
"1591870","3.16228"
"1591944","1.73205"
"1592109","1.41421"
"1592177","1.73205"
"1592388","3"
"1592393","1"
"1592433","3.31662"
"1592473","2.44949"
"1592608",NULL
"1592743","6.48074"
"1592757","1.41421"
"1592965","2"
"1593","1"
"1593009","5.74456"
"1593045","1.41421"
"1593207","1.73205"
"1593232","1.41421"
"1593252","3.16228"
"1593325","4"
"1593361","1.73205"
"1593380","2.23607"
"1593463","2"
"1593576","1.73205"
"1593636","2.64575"
"1593647","2.64575"
"1593807","6.40312"
"1593818","1"
"15939","5.2915"
"1593956","3.60555"
"159400","2"
"1594045","1.73205"
"1594059","1"
"1594229","1"
"159429","1"
"159439","8.24621"
"1594435","2.82843"
"1594450","1.73205"
"159449","1"
"1594532","1.73205"
"1594553","1"
"1594574","6.16441"
"1594608","4.24264"
"1594632","1"
"1594807","3"
"1594823","1"
"1594858","5.2915"
"1594870","1.41421"
"159492","1"
"1594941","7.54983"
"1594945","3.74166"
"1595117","4.58258"
"1595198",NULL
"1595465","1"
"1595669","3"
"159571","4.12311"
"1595939","2.23607"
"1595963","1.73205"
"1596009","4.24264"
"1596020","2.23607"
"1596098","5.83095"
"159617","7.34847"
"1596189","1"
"1596214","2.23607"
"1596219","1.73205"
"1596352","2"
"159640","1"
"159641","1"
"1596416","1.41421"
"1596510","3.87298"
"1596565","5.38516"
"1596792","2.64575"
"1596859","3.16228"
"1596902","1.73205"
"1597006","3.16228"
"159701","3.60555"
"1597287","3.31662"
"1597511","3.31662"
"1597747","2.82843"
"1597792","5.38516"
"1597919","1.73205"
"1597947","2.44949"
"1598020","1.73205"
"1598206","1.41421"
"1598221","3.87298"
"1598335","2"
"1598420","1"
"1598433","5.09902"
"1598493","2.44949"
"1598570","2.64575"
"1598589","2"
"1598789","2"
"1598967","1.41421"
"1599014","1.41421"
"159906","5"
"1599066","4.89898"
"1599104","5.2915"
"1599161","4.24264"
"159921","4.12311"
"1599275","2.44949"
"1599455","1.41421"
"1599471","1"
"1599541","5.56776"
"1599642","2.44949"
"1599648","5.19615"
"159968","3"
"1599689","6.245"
"1599782","7.07107"
"1599899","4.79583"
"1599906","1.41421"
"1599967","2.64575"
"1600015","4.69042"
"1600064","3.60555"
"1600168","3.31662"
"1600416","4.89898"
"1600503","2.23607"
"1600523","4.12311"
"1600623","1"
"1600642","3.60555"
"1600647","1"
"1600737","2.23607"
"1600853","1"
"1600975","1.73205"
"1600994","1"
"160108","3"
"1601100","2"
"1601383","2"
"1601408","1.73205"
"1601442","1.41421"
"1601643","2"
"1601648","2.44949"
"1601722","3.60555"
"1601728","1"
"1601803","2.44949"
"1601822","1"
"1601918","3.74166"
"1601929","1"
"1602130","2.23607"
"1602150","8.94427"
"1602162","1.41421"
"1602226","2"
"1602257",NULL
"1602489","4.47214"
"1602499","1.41421"
"1602560","4.69042"
"1602792","1.41421"
"1602855","4.89898"
"160289","2"
"1603023","2.23607"
"1603038","2.82843"
"1603043","3.31662"
"1603059","6.08276"
"1603073","4.24264"
"1603095","4.3589"
"1603152","2.23607"
"1603179","2.64575"
"1603208","3"
"1603242","1"
"1603248","4.12311"
"1603299","5.2915"
"1603301","2.44949"
"1603360","1"
"1603646","3.74166"
"1603666","2.23607"
"1603696","2.23607"
"1603721","2.23607"
"1603748","1.41421"
"1603880","3.31662"
"1603908","2.64575"
"160394","15.0333"
"1603949","3.60555"
"1603999","1.41421"
"1604036","2.44949"
"1604067","2.82843"
"1604110","1"
"1604131","2.23607"
"1604196","3.31662"
"1604259","4.69042"
"1604325","9.53939"
"1604640","2"
"1604643","2.82843"
"1604720",NULL
"1604771","3.31662"
"1604834",NULL
"1604962","2.23607"
"1604976","4.79583"
"160502","2.23607"
"1605025","1.41421"
"1605055","4.24264"
"1605065","1"
"1605088","1"
"1605118","6.245"
"160529","2.23607"
"160531","6.16441"
"160533","1.41421"
"1605383","2.44949"
"1605574","1"
"16056","6.08276"
"1605624","1.41421"
"1605721","1"
"1605745","6.9282"
"1605799","3.74166"
"1605822","3"
"1605844","2"
"1605908","2.82843"
"1605929","1.41421"
"1606019","1.41421"
"1606021","5.38516"
"1606125","1.73205"
"160623","2"
"1606241","3.74166"
"1606254","1.41421"
"1606302","1.73205"
"1606345","1.73205"
"1606432","5.56776"
"1606530","3"
"1606582","2.23607"
"1606729","4.3589"
"1606739","1.73205"
"1606760","1.41421"
"1606874","2.64575"
"1607027","2.23607"
"1607046","1.73205"
"1607069","4.47214"
"1607163","1.41421"
"1607352","1.41421"
"1607356","4.12311"
"1607357","1.41421"
"1607536",NULL
"1607568","4.12311"
"1607643","1.41421"
"1607709","6.48074"
"1607719","5.19615"
"1607761","3.31662"
"1607781","1"
"1607811","4.89898"
"1608034","2.44949"
"1608073","2"
"1608100",NULL
"160825","2.23607"
"1608259","1"
"1608298","6.40312"
"1608348","3.4641"
"1608603","3.4641"
"160863","2.82843"
"1608658","3.4641"
"1608685","3"
"1608740","3.31662"
"1608756","2"
"1608778","2.82843"
"1608790","1"
"1608851",NULL
"1608908","1"
"160897","2"
"1608999","4.3589"
"1609085","2.44949"
"1609115","1"
"1609136","1.73205"
"1609168","3.31662"
"1609378","6"
"1609463","2"
"1609569","1"
"1609584","2.23607"
"160963","1.73205"
"1609637","4.24264"
"1609710","2.64575"
"1609798","2.23607"
"1609822","2.64575"
"1609872","3.31662"
"1609976","8.30662"
"1609983","1"
"1609991","8.66025"
"1610128","5.74456"
"1610223","5.47723"
"1610292","1"
"1610307","1.41421"
"1610561","2.44949"
"1610646","2"
"1610780","2.64575"
"1610847","3.87298"
"161103","1.73205"
"161121","5.09902"
"1611231","1"
"1611236","8.7178"
"161134","3.31662"
"1611380","1"
"1611434","1"
"1611539","1"
"1611608","3.31662"
"1611669","1.73205"
"1611696",NULL
"1611710","1"
"1611750","2.23607"
"1611792","6.32456"
"1612013","2.44949"
"1612045","3.31662"
"1612091","3"
"1612109","1.41421"
"1612134","5.83095"
"1612214","6.48074"
"1612226","3"
"1612227","2.64575"
"1612271","1"
"1612284","3.60555"
"161242","7.87401"
"1612472","2.23607"
"1612479","1"
"1612511","3.60555"
"1612589","1.41421"
"1612600","2"
"1612621","3"
"1612687","3.74166"
"1612757","2.64575"
"1612761","2.64575"
"1612841","2.44949"
"1612849","5.19615"
"1612850","6"
"1612975","5.38516"
"1613100","12.1244"
"1613210","1.73205"
"1613229","3.4641"
"1613230","2"
"1613272","4"
"1613286","3"
"1613579","2.23607"
"1613625","1.41421"
"1613951","2.44949"
"1614234","2.44949"
"1614285","1.73205"
"1614349","2.44949"
"1614360","3"
"1614393","2.23607"
"161451","1"
"1614607","2.82843"
"1614661","6.63325"
"1614820","3.87298"
"1614986","9.53939"
"1615152","3"
"1615175","1"
"161521","3.16228"
"1615220","4.79583"
"1615448","3"
"1615495","2.23607"
"1615507","5"
"1615577","2"
"1615653","1"
"1615676","1"
"1615690","1.73205"
"1615791","3"
"1615806","1"
"1615818","1"
"1615840","3.60555"
"1615851","1.73205"
"1615979","1"
"1616009","4.47214"
"1616060","1"
"161612","3.31662"
"1616132","2.82843"
"1616147","1"
"1616352","1.73205"
"1616435","4.47214"
"1616520","5.65685"
"1616615","1.41421"
"161662",NULL
"1616653","2.64575"
"1616742","1.73205"
"1616787","1.73205"
"1616796","4.47214"
"1616824","1"
"1616860","4.3589"
"1617138","6.7082"
"1617160","1"
"1617435","2.64575"
"1617486","5.91608"
"1617493","7.28011"
"1617504","2"
"1617587","6.55744"
"1617674","3.74166"
"1617720","3.16228"
"1617770","1"
"1617838","1"
"1617875","2.23607"
"1617887","3.4641"
"1618007","2.64575"
"161813","9.84886"
"1618264","1"
"1618356","2.23607"
"1618420","3.16228"
"1618562","2.64575"
"1618590","1.73205"
"1618596","2"
"1618638","1.41421"
"1618644","1"
"1618826","1"
"1618829","5.19615"
"1618842","4.3589"
"1618873","7.4162"
"1618913","6.78233"
"1618926","1.73205"
"1618990",NULL
"1619064","4.12311"
"1619158","6.08276"
"1619246","4.3589"
"1619568","1"
"1619575","1.73205"
"1619652","3.60555"
"161976","3.60555"
"1619784","2"
"1619838","2.23607"
"1619878","5"
"1619891",NULL
"1619952","4.24264"
"1619971","1"
"1619997","2.23607"
"162014","2"
"1620193","2.23607"
"1620236","2.64575"
"1620254","4.24264"
"1620266","2.82843"
"1620337","1"
"162037","3.74166"
"1620492","3"
"162056","1.41421"
"162063","2.64575"
"1620673","8.12404"
"1620696","1"
"1620841","3.31662"
"162090","2.23607"
"1621139","2"
"1621196","2"
"1621374","1.41421"
"1621468","1"
"1621475","2.64575"
"1621574","4.24264"
"1621575","1"
"1621612","1"
"1621668","1.73205"
"1621890","3.87298"
"1621931","5.38516"
"1621993","1.41421"
"1621998","1"
"1622007","5.38516"
"1622224","1"
"1622234","2.44949"
"1622335","3.87298"
"1622342","1.73205"
"1622453","1.41421"
"1622484","3.74166"
"1622513","3.74166"
"1622618","2.64575"
"1622632","3.87298"
"1622651","1"
"1622676","1.41421"
"16228",NULL
"162283","2.23607"
"1622836","3.31662"
"1623038","1.41421"
"1623114","6.85565"
"1623116","5"
"1623133","1.73205"
"1623289","1"
"1623371","1"
"1623427","2"
"1623652","2"
"1623676","1.41421"
"1623733","7.74597"
"162374","1"
"1623830","1.73205"
"1623848","1"
"1623865","2.23607"
"1623970","4.79583"
"1624036","4.58258"
"1624073","2.44949"
"1624077","2.44949"
"1624137","1.41421"
"1624168","2"
"1624182","3.16228"
"1624267","1"
"1624533","1.41421"
"162457","5.19615"
"1624678","1"
"1624693","3.16228"
"1624731","1.41421"
"162474","1.41421"
"1624743","1.41421"
"1624769","2.82843"
"1624829","1.41421"
"1624946","1.73205"
"1625018","2.64575"
"162510","1"
"1625162","5.19615"
"1625211","6"
"1625215","1.73205"
"162529","1.41421"
"1625355","4.12311"
"1625376","2.64575"
"1625506","1"
"1625587","3.74166"
"162564","1"
"1625725","1"
"1625786","6.63325"
"1625795","1.41421"
"1625819","1"
"1625836","2.64575"
"1625933","6.55744"
"1626030","1.41421"
"1626090","3.74166"
"1626356",NULL
"1626363","1"
"162646","2"
"1626697","1"
"1626960","7.54983"
"1627110","1"
"1627115","4.3589"
"1627192","1.73205"
"16272","9.59166"
"1627247","1"
"1627333","2.23607"
"1627359","1.41421"
"1627381","3.16228"
"1627434","3.16228"
"1627590","3.87298"
"1627645",NULL
"1627663","3.16228"
"1627737","2.64575"
"162774","1"
"1627827",NULL
"1627970","4.79583"
"1627992","3.87298"
"1628305","1"
"1628372","3.31662"
"1628387","3.16228"
"1628603","2.44949"
"1628724","4.47214"
"1628780","2"
"1628860",NULL
"1628877","1.41421"
"1628983","1"
"1629054","1"
"1629284","3.87298"
"1629381","4.24264"
"1629592","2.23607"
"1629646","1.41421"
"162972","3.31662"
"1629809","1"
"1629871","2"
"1629891","1.41421"
"1630079","1"
"1630123",NULL
"1630183","8.66025"
"1630233","2.23607"
"1630298","1"
"1630322","1.41421"
"1630390","2.82843"
"1630413","1.41421"
"1630471","1.73205"
"1630664","1"
"1630741","1"
"1630805","2"
"1630970","1"
"1630995","1"
"1631160","4.24264"
"1631200","1"
"1631283","3.4641"
"1631371","5.56776"
"1631473","2"
"1631630","1"
"1631820","3.31662"
"1631831","1"
"1631845","4.47214"
"1631875","1"
"1632043","1"
"1632174","2.64575"
"1632297","3.16228"
"1632353","2.44949"
"1632386","1.41421"
"1632525",NULL
"1632614","3.87298"
"1632674","3.31662"
"1632698","1"
"1632757","1.41421"
"1632780","1.73205"
"1632865","1.73205"
"1632913","3"
"1633059","1.41421"
"1633093","5.47723"
"1633129","2.23607"
"1633152","2"
"1633407",NULL
"1633554","2.64575"
"1633638","1"
"1633682","4.79583"
"1633701","1"
"1633759","5.38516"
"1633784","1"
"1633927","2.23607"
"1633974",NULL
"1634020","1.41421"
"1634031","1.73205"
"1634073","2.23607"
"1634216",NULL
"1634221","2.82843"
"1634422","2"
"1634546","1"
"1634619","4.24264"
"1634755","2"
"1634817","4.69042"
"1634827","1"
"1634841","1.41421"
"1635026","1.73205"
"1635027","1.41421"
"1635228","2.23607"
"1635318","4"
"1635423","1"
"1635441","2.82843"
"163548","3.16228"
"1635571","4.79583"
"1635673","1"
"1635698","2.23607"
"1635767","1"
"1635828","2.23607"
"1635836","1"
"1636145",NULL
"1636232","4.12311"
"1636286","3.31662"
"1636373",NULL
"163646","2.44949"
"1636524","1"
"1636559","2.44949"
"1636734","3.16228"
"1636839",NULL
"163697","2.64575"
"1637023","1.41421"
"1637079","2.64575"
"1637192","5.56776"
"1637205","2"
"1637268","1"
"1637278","3.60555"
"1637294","2.82843"
"1637357","1"
"1637398","1.73205"
"1637501","1"
"1637516","3.4641"
"1637591","1.73205"
"1637616","1"
"1637693","3.31662"
"1637709",NULL
"1637733","4.12311"
"1637832","3.31662"
"163793","1"
"1637954","2"
"1637998","3.4641"
"1638022","2.23607"
"1638166","2.44949"
"1638285","2.23607"
"1638378","3.16228"
"1638384","2.82843"
"1638393","1.73205"
"1638414","4"
"1638560","2.82843"
"1638594","3"
"1638631","1.73205"
"1638773","1.41421"
"1638850","2"
"1638860","4"
"1638994","1.73205"
"1639","1.41421"
"1639117","2.64575"
"1639181","2.23607"
"1639262","2"
"1639381","2.44949"
"1639478","2.64575"
"1639688","2.82843"
"1639721","1.41421"
"1639795","1"
"1639903","1.41421"
"1640133","3"
"164023","6.40312"
"1640237","3.74166"
"164036","4.47214"
"1640368","3"
"1640418","1.41421"
"1640532",NULL
"1640596","7.2111"
"1640677","1"
"1640680","2"
"1640810","1.73205"
"1640866","3"
"1640908","3.4641"
"1640926","1.41421"
"1641070","1"
"1641101",NULL
"1641126","1.41421"
"1641166","1"
"1641169","1.73205"
"164126",NULL
"1641346","6.78233"
"1641504","1"
"1641559","10.9087"
"1641561","2.82843"
"1641569","2.82843"
"164160","1"
"1641752","1"
"1641828","1"
"1642012","2.23607"
"1642174","3.31662"
"1642515","2.64575"
"1642686","2.64575"
"1642829","2"
"1642913","3"
"1643128","1.73205"
"1643267","5.19615"
"1643268","4.47214"
"1643387","1.73205"
"1643422","2"
"1643432","1.73205"
"1643521","7.93725"
"1643601","3.87298"
"1643715","5.38516"
"1643724","1"
"1643794","2.23607"
"1643797","3.16228"
"1643891","7.74597"
"1643915","5.19615"
"1643970","1"
"1644003","5.47723"
"1644004","2.23607"
"1644017","1"
"164402","1.41421"
"1644031","6.16441"
"1644111","3.60555"
"1644113","1"
"1644122","5.91608"
"1644245","1"
"1644321","1.41421"
"1644361","2"
"1644394",NULL
"1644468","1.73205"
"1644527","1.73205"
"1644673","1.41421"
"1644722","5.47723"
"1644774","3.16228"
"1644863","1"
"1644872","2.44949"
"1644873","1"
"1644921","2"
"1645002","1"
"164502","1.41421"
"1645026","3.74166"
"1645123","2"
"1645187","5"
"1645199","1.41421"
"1645236","2"
"1645338","4.79583"
"1645617","1.41421"
"164567","1.73205"
"1645681","4.69042"
"1645761","2.82843"
"164584","1"
"1645896","1.41421"
"1646048","1.73205"
"1646103","1.73205"
"1646188","1"
"1646320","4.89898"
"1646333","1"
"1646365","1.73205"
"1646439","3.31662"
"164685","2.44949"
"1646865","1.73205"
"1646987","1.73205"
"1647024","1.73205"
"1647229","3.31662"
"1647377","1.41421"
"1647515","2.23607"
"1647598","1"
"1647905","1"
"1648081","3.4641"
"1648232","3"
"1648247","1.41421"
"1648256","1"
"1648384","1"
"1648488","4.89898"
"1648571","7.28011"
"1648583","2.44949"
"1648612","2.44949"
"1648622","1"
"1648667","5.65685"
"1648705","3.87298"
"164881","1"
"1648821","10.198"
"1648838","3.87298"
"164889","1"
"1648938","2.82843"
"1648953","4.3589"
"1649059","2.23607"
"164912","3.60555"
"1649156","6.55744"
"1649242","1.41421"
"1649331","1"
"1649377","1.41421"
"1649430",NULL
"1649440","4"
"1649457","1.41421"
"1649551","9.43398"
"1649582","2.64575"
"1649658","2.64575"
"1649699","2.82843"
"1649803","1"
"1649854","1.73205"
"1649949","3.16228"
"1650114","5"
"1650115","3.4641"
"1650259","4.58258"
"1650301","1"
"1650598","3"
"1650599","3.16228"
"1650696","1"
"1650736","2.64575"
"1650780","6.08276"
"1650824","3.31662"
"1650834","3.31662"
"165095","4"
"1650951","2.44949"
"165097","1"
"165102","5.47723"
"1651080","1"
"1651119","6.78233"
"1651211","1.41421"
"1651216","1.73205"
"165122","4.3589"
"1651254","5"
"1651292","1.41421"
"1651372","1"
"1651435","1.41421"
"1651571","3.60555"
"1651686",NULL
"1651704","1"
"1651794","3.60555"
"1652064","1.41421"
"1652078","1"
"1652084","1"
"1652208","3.87298"
"1652218","3.4641"
"1652237","8.12404"
"1652284","1"
"1652440","1"
"1652586","3.4641"
"1652594","2.23607"
"1652664","3"
"1652684","3.60555"
"1652721","1"
"1652764","2.23607"
"1652799","5"
"1653035","1.41421"
"1653150","1"
"1653217","1.41421"
"1653290","1"
"1653431","4.12311"
"1653687","1.73205"
"1653731","1"
"1653749","2"
"1653778","1"
"1653846","1.73205"
"1654030","11.4455"
"1654105","5.19615"
"165426","1.41421"
"1654272","3.87298"
"1654352","4.47214"
"1654359","4.58258"
"1654362","4.3589"
"1654497","1.41421"
"1654610","2.23607"
"1654629","1.41421"
"1654747","4.58258"
"1654841","1.41421"
"1654998","1.41421"
"1655106","3.31662"
"1655192","3.16228"
"1655356","1.41421"
"1655426","2.82843"
"1655469","1"
"1655491","4.12311"
"1655544","1.41421"
"1655602","3"
"1655637","1"
"1655740","1.73205"
"1655802","1"
"1655827",NULL
"1655922","2"
"1655986","2.44949"
"1656068","3.16228"
"1656151","1"
"1656172","1.41421"
"165633","1"
"1656333","1.73205"
"1656416","1.41421"
"165644","2.44949"
"1656501","8.544"
"1656566","1"
"1656641","1.73205"
"1656695","1"
"1656741","8.3666"
"1656778","2.64575"
"1656892","7.48331"
"1656914","3.87298"
"1656986","3.31662"
"1657074","1"
"1657077","1"
"1657104","2"
"1657119","3.60555"
"1657175","2.44949"
"1657187","13.1529"
"165719","3.16228"
"1657236","5.74456"
"165742","1"
"1657424","1.41421"
"16575","4.47214"
"1657549","1"
"1657588","1"
"1657606","1.41421"
"1657646","2.23607"
"1657663","2.23607"
"165768","2.64575"
"1657715","1.73205"
"1657988","3.60555"
"1658077","1"
"1658152","4.12311"
"1658231","2.23607"
"1658252","1.41421"
"1658269","4.12311"
"1658282","5.47723"
"1658369","1"
"165844","2"
"1658638","2.44949"
"1658813","4.3589"
"1658843","1"
"1658853","1.73205"
"1658909","2"
"1658917","1"
"1658972","2.82843"
"1659108","2.23607"
"1659362","2"
"1659420","2.23607"
"1659459","2.44949"
"1659617","2.64575"
"1659666","2.44949"
"1659692","1"
"165975","2"
"1659768","1"
"1659825","5.56776"
"1659868","3.16228"
"1659948","1"
"1660000","1.41421"
"1660216","1.73205"
"1660364","2"
"1660375","3"
"166047","1.41421"
"1660615","3"
"1660669","1.73205"
"166067","1.73205"
"1660744","1.73205"
"1660881","3.31662"
"1661219","6.7082"
"1661342","2.23607"
"166139","6.63325"
"1661653","2"
"1661674","2.23607"
"1661732","2.64575"
"1661940","1.41421"
"1662270","1.73205"
"1662326","1.73205"
"1662339","3.16228"
"1662409","9.43398"
"1662454","1"
"1662665","7.07107"
"1662668","1.73205"
"1662700","1.41421"
"1662730","1.41421"
"1662753","3.87298"
"1662778","2"
"1662799","1"
"166280","2.44949"
"1662967","2.23607"
"166304","1"
"1663143","1"
"1663282","2.64575"
"1663327","2.82843"
"1663381","3.16228"
"1663460","3.87298"
"1663499","4.24264"
"1663687","1.41421"
"1663717","3"
"16639","1"
"1663904","3.16228"
"1664028","1"
"16641","1"
"1664243","4.58258"
"1664347","1.73205"
"1664378","1.41421"
"1664422","1"
"1664425","3.31662"
"1664518","2.82843"
"1664593","3.16228"
"166465","2.64575"
"1664668","1"
"1664807","6.245"
"1664996","2.64575"
"1665022","2"
"1665046","1.41421"
"1665050","2.64575"
"1665117","1.41421"
"1665164","3.31662"
"1665252","1"
"1665316","2.23607"
"1665449","3.16228"
"166546","1.73205"
"1665524","2.44949"
"1665573","1"
"1665695","1"
"1665771","2"
"1665835","5"
"1665841","2"
"1665945","1"
"1666044","2.23607"
"1666085","2"
"1666113","3"
"1666138","4.58258"
"1666299","1"
"1666300","2.23607"
"1666316","1.41421"
"1666327","6.63325"
"1666335","2.82843"
"1666346","1"
"1666370","4.47214"
"1666544","3.74166"
"1666548",NULL
"1666569","2.82843"
"1666593","1.73205"
"1666636","1.73205"
"1666663",NULL
"1666758","2.82843"
"1666772","2.64575"
"1666825","1"
"1666851","4.24264"
"166692","4.3589"
"166693","1"
"1666982",NULL
"1667044","2.44949"
"1667129","9.16515"
"1667214","4.89898"
"1667277","7.54983"
"1667293","3.4641"
"1667321","3.4641"
"1667350","3.4641"
"16675","8"
"1667773","2.44949"
"1667789","1.41421"
"1667793","3.60555"
"1667807","1.73205"
"166784","1.41421"
"1667906","3.16228"
"1668015","1"
"1668064","1.73205"
"1668079","2"
"1668313","3.60555"
"1668321","2"
"166846","3.60555"
"1668672","3.74166"
"1668865","1"
"1668874","4.12311"
"1669032","1.73205"
"1669191","1"
"1669197","3.31662"
"1669270",NULL
"1669306","1"
"1669319","6"
"1669403","1"
"1669506","4"
"1669532","2.23607"
